"","atlas","id","name","abbr","neocortex","temporal_cortex","motor_cortex","frontal_cortex","claustrum","globus_pallidus","cingulate_cortex","auditory_cortex","insula","medial_prefrontal_cortex","striatum","orbitofrontal_cortex","agranular_insular_cortex","substantia_nigra","parietal_cortex","visual_cortex","piriform_cortex","prefrontal_cortex","rhinal_cortex","hippocampus","hypothalamus","somatosensory_cortex","retrosplenial_cortex","white_matter"
"652","paxinos",500,"medial preoptic nucleus, lateral part","MPOL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"653","paxinos",501,"medial preoptic nucleus, medial part","MPOM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"654","paxinos",502,"medial pretectal nucleus","MPT","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"655","paxinos",507,"medial septal nucleus","MS","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"656","paxinos",508,"medial superior olive","MSO","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"657","paxinos",509,"medial terminal nucleus of the accessory optic tract","MT","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"658","paxinos",510,"medial tuberal nucleus","MTu","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"659","paxinos",513,"medial vestibular nucleus","MVe","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"660","paxinos",511,"medial vestibular nucleus","MVe","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"661","paxinos",514,"medial vestibular nucleus, magnocellular part","MVeMC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"662","paxinos",515,"medial vestibular nucleus, parvicellular part","MVePC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"663","paxinos",535,"median accessory nucleus of the medulla","MnA","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"664","paxinos",481,"median eminence","ME","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"665","paxinos",537,"median preoptic nucleus","MnPO","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"666","paxinos",538,"median raphe nucleus","MnR","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"667","paxinos",477,"mediodorsal thalamic nucleus","MD","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"668","paxinos",478,"mediodorsal thalamic nucleus, central part","MDC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"669","paxinos",479,"mediodorsal thalamic nucleus, lateral part","MDL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"670","paxinos",480,"mediodorsal thalamic nucleus, medial part","MDM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"671","paxinos",512,"medioventral periolivary nucleus","MVPO","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"672","paxinos",530,"medulla-oblongolata",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"673","paxinos",518,"medullary reticular nucleus, dorsal part","MdD","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"674","paxinos",519,"medullary reticular nucleus, ventral part","MdV","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"675","paxinos",521,"mesencephalic trigeminal nucleus","Me5","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"676","paxinos",1025,"mesencephalic trigeminal tract","me5","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"677","paxinos",533,"microcellular tegmental nucleus","MiTg","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"678","paxinos",473,"midbrain",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"679","paxinos",1024,"middle cerebellar peduncle","mcp","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"680","paxinos",1022,"middle cerebral artery","mcer","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"681","paxinos",1032,"middle meningeal artery",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"682","paxinos",532,"mitral cell layer of the accessory olfactory bulb","MiA","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"683","paxinos",531,"mitral cell layer of the olfactory bulb","Mi","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"684","paxinos",542,"molecular layer of the cerebellum","MoCb","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"685","paxinos",543,"molecular layer of the dentate gyrus","MoDG","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no"
"686","paxinos",544,"molecular layer of the subiculum","MoS","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"687","paxinos",1020,"motor root of the trigeminal nerve","m5","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"688","paxinos",31,"motor trigeminal nucleus","5N","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"689","paxinos",26,"motor trigeminal nucleus, anterior digastric part","5ADi","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"690","paxinos",30,"motor trigeminal nucleus, masseter part","5Ma","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"691","paxinos",29,"motor trigeminal nucleus, mylohyoid part","5MHy","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"692","paxinos",35,"motor trigeminal nucleus, temporalis part","5Te","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"693","paxinos",34,"motor trigeminal nucleus, tensor tympani part","5TT","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"694","paxinos",546,"navicular nucleus of the basal forebrain","Nv","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"695","paxinos",1038,"nerves",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"696","paxinos",56,"nervus intermedius component of the facial nerve","7ni","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"697","paxinos",1040,"nigrostriatal bundle","ns","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"698","paxinos",1039,"noradrenaline cells",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"699","paxinos",865,"Not done yet!",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"700","paxinos",274,"nucleus of Darkschewitsch","Dk","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"701","paxinos",298,"nucleus of origin of efferents of the vestibular nerve","EVe","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"702","paxinos",715,"nucleus of Roller","Ro","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"703","paxinos",93,"nucleus of the ansa lenticularis","AL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"704","paxinos",156,"nucleus of the brachium of the inferior colliculus","BIC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"705","paxinos",175,"nucleus of the central acoustic tract","CAT","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"706","paxinos",192,"nucleus of the commissural stria terminalis","CST","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"707","paxinos",305,"nucleus of the fields of Forel","F","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"708","paxinos",329,"nucleus of the horizontal limb of the diagonal band","HDB","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"709","paxinos",417,"nucleus of the lateral olfactory tract","LOT","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"710","paxinos",421,"nucleus of the lateral olfactory tract, layer 1","LOT1","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"711","paxinos",551,"nucleus of the optic tract","OT","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"712","paxinos",574,"nucleus of the posterior commissure","PCom","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"713","paxinos",798,"nucleus of the solitary tract",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"714","paxinos",800,"nucleus of the solitary tract, central part","SolCe","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"715","paxinos",799,"nucleus of the solitary tract, commissural part","SolC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"716","paxinos",802,"nucleus of the solitary tract, dorsomedial part","SolDM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"717","paxinos",803,"nucleus of the solitary tract, gelatinous part","SolG","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"718","paxinos",805,"nucleus of the solitary tract, intermediate part","SolIM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"719","paxinos",804,"nucleus of the solitary tract, interstitial part","SolI","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"720","paxinos",806,"nucleus of the solitary tract, lateral part","SolL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"721","paxinos",807,"nucleus of the solitary tract, medial part","SolM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"722","paxinos",808,"nucleus of the solitary tract, rostrolateral part","SolRL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"723","paxinos",810,"nucleus of the solitary tract, ventrolateral part","SolVL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"724","paxinos",748,"nucleus of the stria medullaris","SM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"725","paxinos",864,"nucleus of the trapezoid body","Tz","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"726","paxinos",885,"nucleus of the vertical limb of the diagonal band","VDB","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"727","paxinos",926,"nucleus X","X","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"728","paxinos",928,"nucleus Y","Y","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"729","paxinos",929,"nucleus Z","Z","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"730","paxinos",553,"obex","Obex","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"731","paxinos",18,"oculomotor nerve","3n","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"732","paxinos",15,"oculomotor nucleus","3N","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"733","paxinos",16,"oculomotor nucleus, parvicellular part","3PC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"734","paxinos",555,"olfactory cortex",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"735","paxinos",548,"olfactory nerve layer",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"736","paxinos",858,"olfactory tubercle","Tu","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"737","paxinos",862,"olfactory tubercle, layer 1",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"738","paxinos",552,"olfactory ventricle (olfactory part of lateral ventricle)","OV","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"739","paxinos",550,"olivary pretectal nucleus","OPT","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"740","paxinos",1041,"olivocerebellar tract","oc","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"741","paxinos",1042,"olivocochlear bundle","ocb","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"742","paxinos",1043,"optic chiasm","och","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"743","paxinos",12,"optic nerve","2n","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"744","paxinos",557,"optic nerve layer of the superior colliculus","Op","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"745","paxinos",1045,"optic tract","opt","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"746","paxinos",558,"oriens layer of the hippocampus","Or","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no"
"747","paxinos",1046,"other",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"748","paxinos",549,"oval paracentral thalamic nucleus","OPC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"749","paxinos",1048,"p1",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"750","paxinos",1049,"p1 periaqueductal gray","p1PAG","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"751","paxinos",1050,"p1 reticular formation",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"752","paxinos",622,"paraabducens nucleus","Pa6","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"753","paxinos",565,"parabigeminal nucleus","PBG","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"754","paxinos",564,"parabrachial nucleus",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"755","paxinos",566,"parabrachial pigmented nucleus of the VTA","PBP","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"756","paxinos",568,"paracentral thalamic nucleus","PC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"757","paxinos",570,"paracochlear glial substance","PCGS","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"758","paxinos",625,"paracommissural nucleus of the posterior commissure","PaC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"759","paxinos",579,"parafascicular thalamic nucleus","PF","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"760","paxinos",1054,"parafloccular sulcus","pfs","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"761","paxinos",580,"paraflocculus","PFl","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"762","paxinos",584,"parainterfascicular nucleus of the VTA","PIF","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"763","paxinos",593,"paralambdoid septal nucleus","PLd","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"764","paxinos",586,"paralemniscal nucleus","PL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"765","paxinos",595,"paramedian lobule","PM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"766","paxinos",600,"paramedian raphe nucleus","PMnR","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"767","paxinos",599,"paramedian reticular nucleus","PMn","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"768","paxinos",1057,"paramedian sulcus","pms","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"769","paxinos",601,"paranigral nucleus of the VTA","PN","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"770","paxinos",606,"parapyramidal nucleus","PPy","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"771","paxinos",631,"pararubral nucleus","PaR","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"772","paxinos",611,"parasolitary nucleus","PSol","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"773","paxinos",609,"parastrial nucleus","PS","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"774","paxinos",632,"parasubiculum","PaS","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"775","paxinos",610,"parasubthalamic nucleus","PSTh","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"776","paxinos",612,"paratenial thalamic nucleus","PT","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"777","paxinos",613,"paraterete nucleus","PTe","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"778","paxinos",621,"paratrigeminal nucleus","Pa5","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"779","paxinos",620,"paratrochlear nucleus","Pa4","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"780","paxinos",624,"paraventricular hypothalamic nucleus, anterior parvicellular part","PaAP","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"781","paxinos",626,"paraventricular hypothalamic nucleus, dorsal cap","PaDC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"782","paxinos",627,"paraventricular hypothalamic nucleus, lateral magnocellular part","PaLM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"783","paxinos",628,"paraventricular hypothalamic nucleus, medial magnocellular part","PaMM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"784","paxinos",629,"paraventricular hypothalamic nucleus, medial parvicellular part","PaMP","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"785","paxinos",630,"paraventricular hypothalamic nucleus, posterior part","PaPo","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"786","paxinos",633,"paraventricular hypothalamic nucleus, ventral part","PaV","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"787","paxinos",619,"paraventricular hypoth nucleus","Pa","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"788","paxinos",615,"paraventricular thalamic nucleus","PV","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"789","paxinos",616,"paraventricular thalamic nucleus, anterior part","PVA","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"790","paxinos",617,"paraventricular thalamic nucleus, posterior part","PVP","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"791","paxinos",634,"paraxiphoid nucleus of thalamus","PaXi","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"792","paxinos",671,"parietal cortex, posterior area, caudal part","PtPC","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no"
"793","paxinos",672,"parietal cortex, posterior area, dorsal part","PtPD","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no"
"794","paxinos",673,"parietal cortex, posterior area, rostral part","PtPR","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no"
"795","paxinos",571,"parvicellular reticular nucleus","PCRt","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"796","paxinos",572,"parvicellular reticular nucleus, alpha part","PCRtA","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"797","paxinos",591,"peduncular part of lateral hypothalamus","PLH","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"798","paxinos",614,"pedunculopontine tegmental nucleus","PTg","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"799","paxinos",563,"periaqueductal gray","PAG","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"800","paxinos",562,"perifacial zone","P7","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"801","paxinos",636,"perifornical nucleus","PeF","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"802","paxinos",637,"perifornical part of lateral hypothalamus","PeFLH","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"803","paxinos",592,"perilemniscal nucleus, ventral part","PLV","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"804","paxinos",602,"periolivary horn","POH","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"805","paxinos",603,"peripeduncular nucleus","PP","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"806","paxinos",608,"perirhinal cortex","PRh","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no"
"807","paxinos",561,"peritrigeminal zone","P5","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"808","paxinos",635,"periventricular hypothalamic nucleus","Pe","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"809","paxinos",638,"pineal gland","Pi","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"810","paxinos",640,"pineal stalk","PiSt","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"811","paxinos",641,"piriform cortex","Pir","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no"
"812","paxinos",648,"pleoglial periaqueductal gray",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"813","paxinos",655,"polymorph layer of the dentate gyrus","PoDG","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no"
"814","paxinos",1058,"Pons",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"815","paxinos",649,"pontine nuclei","Pn","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"816","paxinos",652,"pontine raphe nucleus","PnR","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"817","paxinos",650,"pontine reticular nucleus, caudal part","PnC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"818","paxinos",651,"pontine reticular nucleus, oral part","PnO","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"819","paxinos",653,"pontine reticular nucleus, ventral part","PnV","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"820","paxinos",1052,"posterior cerebral artery","pcer","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"821","paxinos",1051,"posterior commissure","pc","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"822","paxinos",582,"posterior hypothalamic area","PHA","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"823","paxinos",583,"posterior hypothalamic area, dorsal part","PHD","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"824","paxinos",581,"posterior hypothalamic nucleus","PH","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"825","paxinos",585,"posterior intralaminar thalamic nucleus","PIL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"826","paxinos",594,"posterior limitans thalamic nucleus","PLi","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"827","paxinos",604,"posterior pretectal nucleus","PPT","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"828","paxinos",1061,"posterior superior fissure","psf","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
